frame,DetObj#,x,y,z,v,snr,noise
0,63,-0.10926,1.58131,1.11594,-0.0241,11.04256,2.39907
0,63,-0.10615,1.46879,1.47609,-0.03354,9.83021,2.17556
0,63,-0.31685,1.19319,1.31458,0.10773,9.85853,2.96294
0,63,-0.20836,1.59145,1.0187,-0.0344,12.72429,2.47134
0,63,0.04172,1.39936,1.24105,-0.05067,13.7871,1.72471
0,63,-0.14206,1.43715,1.32841,-0.1724,15.27941,2.46157
0,63,-0.04226,1.24017,1.40367,-0.01158,11.19659,1.83573
0,63,-0.02285,1.66697,1.02355,-0.03217,13.35513,2.5113
0,63,-0.1495,1.39395,1.27461,-0.11449,9.70321,3.22321
0,63,-0.26176,1.57629,1.12194,0.07082,14.30821,1.9528
0,63,-0.26669,1.36325,0.91896,0.01245,16.81279,3.02858
0,63,-0.15137,1.47692,1.03198,-0.07128,12.40024,1.81563
0,63,-0.38059,1.33281,1.3416,0.02164,14.56183,2.48441
0,63,-0.16121,1.40718,1.30678,0.04671,16.97933,1.75537
0,63,-0.01235,1.23851,1.28811,-0.02222,12.41815,2.93118
0,63,-0.13068,1.33553,1.14697,0.07027,13.07921,2.57964
0,63,-0.34075,1.33627,1.1744,0.15539,8.97541,2.7077
0,63,-0.17498,1.41148,1.35075,0.08413,15.49448,2.43696
0,63,-0.27591,1.36329,1.16156,-0.03241,13.55905,3.15386
0,63,-0.36176,1.39469,1.11554,0.05298,12.07276,2.17598
0,63,-0.12733,1.33045,1.23054,-0.02959,15.44502,2.87792
0,63,-0.1311,1.44592,1.27819,-0.0136,13.20565,1.8779
0,63,-0.19052,1.43505,1.24855,0.09674,15.63654,2.45925
0,63,-0.16751,1.33792,1.02667,0.09645,18.03214,3.56408
0,63,-0.19628,1.35901,1.14209,-0.04538,11.681,2.83746
0,63,-0.28816,1.41618,1.23882,-0.09315,13.77598,1.30192
0,63,-0.20804,1.46908,1.10849,-0.05203,5.97452,2.05822
0,63,-0.28313,1.3659,1.22441,0.00489,13.94234,2.58425
1,58,0.06337,1.56347,1.16031,-0.1668,12.08234,2.0586
1,58,-0.25213,1.49989,1.21128,-0.00202,12.54319,2.34625
1,58,-0.20938,1.51134,1.3306,-0.01434,11.06575,3.0613
1,58,-0.10469,1.29446,1.33763,-0.06365,11.26882,2.91728
1,58,-0.07756,1.34361,1.04081,-0.05511,12.79932,2.33464
1,58,-0.1535,1.45251,0.98294,-0.07056,18.71516,2.78516
1,58,-0.17947,1.61105,1.23106,-0.00399,14.48443,3.04099
1,58,-0.28477,1.49445,1.25127,0.0613,9.40683,2.76112
1,58,-0.23298,1.43904,1.33877,0.13463,14.94802,3.42268
1,58,-0.04727,1.52059,1.28639,0.15871,7.3489,1.9379
1,58,-0.04553,1.58024,1.37144,0.01059,14.62889,3.16309
1,58,-0.04007,1.35947,0.95359,-0.02205,9.55024,2.24198
1,58,-0.13476,1.44909,0.92526,-0.05082,14.14442,2.49524
1,58,-0.18012,1.33957,1.12335,-0.02914,15.49413,3.00935
1,58,-0.20979,1.55186,0.98746,-0.08968,13.05575,2.3835
1,58,-0.11157,1.39212,1.18936,-0.0136,6.48175,3.29753
1,58,-0.18521,1.34222,1.16958,0.02074,13.49333,1.93009
1,58,-0.16613,1.50256,1.15912,-0.06798,11.47854,3.27657
1,58,-0.24847,1.54882,0.88967,0.17539,12.89693,2.33306
1,58,0.06021,1.30922,1.10326,0.04994,11.38821,1.94068
1,58,-0.22662,1.48879,1.24094,-0.06196,15.84746,2.01094
1,58,-0.02412,1.23754,1.05321,-0.15344,9.63209,2.40837
1,58,-0.27343,1.72907,1.21945,0.01324,12.09201,2.58352
1,58,-0.39265,1.27878,1.2773,-0.09793,14.74127,2.73462
1,58,0.21626,1.58046,1.32317,-0.10676,17.27551,2.55164
1,58,-0.22383,1.44534,1.49652,0.06143,14.06776,3.58725
1,58,0.06024,1.39902,1.28487,-0.01478,12.96213,2.35905
1,58,-0.17649,1.55798,1.24523,0.03323,10.71315,3.05305
1,58,0.00981,1.5486,0.87587,-0.04573,16.64547,2.39749
1,58,-0.00453,1.09928,1.0818,0.02519,13.58889,2.58635
1,58,-0.17424,1.61543,1.06256,-0.07254,13.93678,2.29337
1,58,-0.08368,1.39955,1.19104,0.07787,12.71936,3.17375
1,58,-0.00501,1.50482,1.21256,-0.16771,8.2913,1.49815
1,58,0.13819,1.44006,1.45325,-0.06599,19.29602,2.76947
1,58,-0.29268,1.26087,1.08665,-0.06404,16.84501,2.26326
1,58,-0.01909,1.30045,1.32328,0.04554,10.15751,2.25098
1,58,0.09164,1.35056,1.19581,0.16275,14.68498,1.94964
1,58,-0.17981,1.38708,1.28248,0.17153,16.13158,3.62575
1,58,-0.06011,1.45127,1.09881,0.09486,12.20544,2.68203
1,58,0.0177,1.5157,1.28211,0.01242,11.03467,2.75197
1,58,-0.10749,1.36895,1.27357,0.11502,12.30544,2.78694
1,58,0.10334,1.47889,1.03763,-0.06143,12.82327,1.72118
1,58,-0.03699,1.37848,0.97474,0.05663,10.23506,2.5078
1,58,-0.08196,1.59071,1.41702,-0.04462,10.76751,1.57473
1,58,-0.13912,1.39954,1.13213,0.00119,12.3618,1.35926
1,58,-0.32407,1.52038,1.27172,-0.03954,14.1534,2.4025
1,58,-0.20466,1.37101,1.39556,-0.04396,12.83892,1.85795
1,58,-0.15889,1.3435,1.21367,-0.13059,9.62244,1.95294
1,58,-0.18616,1.28825,1.25372,-0.04482,13.50993,2.81619
1,58,-0.14075,1.38829,1.18389,-0.09125,9.3525,2.13954
1,58,-0.10389,1.45726,1.35752,-0.07171,13.24737,3.1539
1,58,-0.01434,1.44135,1.07052,-0.17986,16.01568,2.82173
1,58,-0.15527,1.38051,1.10809,-0.03133,15.99728,2.21003
1,58,-0.28659,1.63008,1.11136,-0.0413,13.93555,4.21379
1,58,-0.19856,1.34084,1.11766,-0.10883,12.26475,2.68613
1,58,0.09985,1.42775,1.12864,0.12894,8.68479,3.0148
1,58,-0.08638,1.29888,1.26152,-0.06916,14.49859,1.95165
1,58,-0.00328,1.5979,1.2445,0.06135,9.28368,2.19873
2,48,0.00349,1.50982,1.45859,0.06458,12.89856,3.8711
2,48,0.0454,1.48641,1.43967,0.05171,10.18325,2.68448
2,48,-0.11766,1.26812,0.96999,-0.10822,13.77843,2.80654
2,48,-0.15271,1.6673,1.37611,0.21151,14.12062,1.36843
2,48,-0.14862,1.52091,1.3901,-0.0711,10.31988,1.63304
2,48,-0.19355,1.41696,0.92063,-0.05771,10.65597,2.195
2,48,-0.17905,1.45099,1.27191,-0.09553,9.6124,3.06588
2,48,-0.09024,1.43818,1.27174,-0.13704,9.62252,3.3648
2,48,-0.26208,1.27539,1.15182,0.09987,18.11806,1.58711
2,48,0.05165,1.46042,1.24072,-0.07146,16.98488,3.10342
2,48,-0.06585,1.48307,1.04442,-0.03171,9.04535,2.32109
2,48,-0.22387,1.36442,1.04505,-0.02679,17.73214,2.82768
2,48,-0.0664,1.45009,1.15176,0.04055,14.68804,2.63552
2,48,-0.31717,1.47928,1.22652,-0.18677,14.86152,1.24476
2,48,-0.13726,1.44547,1.40606,-0.23834,12.3691,1.48359
2,48,-0.21748,1.36249,1.27762,0.12279,12.4484,1.20196
2,48,-0.14714,1.51755,1.4001,0.0772,19.97425,2.77764
2,48,-0.16612,1.29776,1.26988,0.015,9.81895,2.63407
2,48,-0.08684,1.40266,1.18289,-0.04253,10.94034,3.43784
2,48,-0.07617,1.3105,1.10376,-0.00847,8.78576,2.64474
2,48,-0.23305,1.49725,0.86628,0.03724,18.17166,3.04942
2,48,-0.06365,1.40909,1.12145,0.00098,14.04523,2.06635
2,48,-0.11882,1.41195,1.13515,0.08824,11.88176,3.04624
2,48,0.04342,1.18666,1.15163,-0.02425,13.09747,1.77061
2,48,-0.19562,1.37434,1.43186,-0.01243,13.25333,2.82019
2,48,-0.30226,1.32104,1.21716,-0.03803,13.93148,1.81666
2,48,-0.08305,1.51698,1.11724,0.01557,13.93904,2.07267
2,48,-0.06182,1.34924,1.24842,-0.00625,14.29046,3.00498
2,48,-0.11818,1.48125,1.3551,0.08747,19.13188,1.48647
2,48,0.00493,1.37602,1.21303,0.00215,16.74839,2.70073
2,48,-0.13652,1.25441,1.3154,0.04047,16.46964,3.27993
2,48,-0.16448,1.40968,1.31488,0.07917,5.46819,2.20619
2,48,-0.19692,1.39247,1.0494,-0.07616,17.70036,2.71974
2,48,-0.22214,1.43943,1.14333,-0.00625,16.82668,2.07389
2,48,-0.43561,1.22651,1.13666,0.12917,14.16846,2.52112
2,48,-0.33965,1.52222,1.3121,0.00687,18.23149,2.78378
2,48,-0.20016,1.44806,1.24899,-0.05445,15.69275,3.18278
2,48,-0.03343,1.39337,0.95229,0.01196,19.99395,2.89227
2,48,-0.18892,1.46715,1.17447,0.00282,11.37592,1.34163
2,48,-0.14569,1.4452,1.1852,-0.13045,13.4184,1.30147
2,48,-0.07727,1.35446,1.43804,0.10024,11.35707,2.05137
2,48,-0.25407,1.30182,1.26442,0.04094,13.39322,1.8426
2,48,0.13885,1.41111,0.97899,-0.00779,18.43657,3.30397
2,48,-0.15165,1.32421,1.46009,-0.04336,15.10988,1.64017
2,48,-0.0267,1.41804,1.1876,-0.08121,15.55664,2.62329
2,48,0.02724,1.37825,1.15445,0.08545,10.41233,2.40904
2,48,-0.08375,1.46876,1.15796,-0.07856,12.11727,1.48379
2,48,-0.15607,1.43963,1.31385,-0.0174,8.01466,1.90665
3,44,-0.13557,1.3731,1.44124,0.15339,13.10359,2.52429
3,44,-0.04146,1.34895,1.16528,-0.04945,16.39316,1.97808
3,44,-0.11125,1.31719,1.15968,0.19039,8.94297,2.51505
3,44,-0.15901,1.4717,1.14893,-0.12961,16.17771,2.75088
3,44,-0.19321,1.43021,1.27158,0.08054,10.73019,1.21975
3,44,0.00661,1.41609,1.20846,0.0033,13.5469,2.03264
3,44,-0.10927,1.42487,1.14493,-0.07738,13.00896,3.06704
3,44,-0.07302,1.51455,1.09376,-0.03409,10.70946,2.65701
3,44,-0.01573,1.42571,1.2269,0.0184,10.87946,2.0811
3,44,-0.09813,1.27832,1.21395,0.04438,17.65376,2.78006
3,44,-0.23577,1.35375,1.37163,-0.1058,11.36009,2.79026
3,44,-0.09229,1.55368,1.27673,0.06689,12.8194,2.34416
3,44,-0.37281,1.4761,1.34084,-0.09452,12.05525,2.87401
3,44,0.05395,1.32083,1.11829,0.0053,16.35349,1.70108
3,44,-0.16082,1.45802,1.18068,-0.12238,16.25857,3.60429
3,44,-0.04388,1.48848,1.40817,-0.06392,10.36291,2.90473
3,44,-0.13215,1.3942,1.19235,-0.04682,14.08194,3.01662
3,44,-0.28167,1.48891,1.03993,0.04568,9.90975,2.54001
3,44,-0.06886,1.59591,1.04944,0.01322,13.20483,2.56685
3,44,-0.25261,1.53665,1.12176,0.00647,16.89074,2.21149
3,44,-0.32946,1.58368,1.21137,0.07006,14.8997,2.28295
3,44,-0.15281,1.39328,0.94391,-0.02955,9.95081,2.55589
3,44,-0.22761,1.70075,1.15681,-0.02744,14.05463,1.54352
3,44,-0.07,1.45814,1.14019,0.00666,10.10206,3.38506
3,44,0.01655,1.40621,1.15728,0.12595,13.35216,2.64093
3,44,-0.14548,1.25581,1.03928,-0.05821,10.3377,1.97704
3,44,-0.28372,1.4257,1.25708,0.04178,14.67044,1.94578
3,44,0.06447,1.34211,1.15447,-0.03073,12.29583,3.1753
3,44,-0.33914,1.48201,1.44126,-0.01526,15.14131,1.73418
3,44,-0.12881,1.37161,1.2813,0.01714,13.2869,2.62093
3,44,-0.03806,1.25048,1.26879,-0.05879,14.18914,2.11634
3,44,-0.09437,1.55377,1.32967,-0.09758,9.90932,1.5939
3,44,-0.04392,1.19981,0.923,0.15335,8.12019,2.46191
3,44,-0.11133,1.70417,1.37893,0.02358,12.91543,3.12448
3,44,-0.23332,1.4903,1.0265,-0.0524,12.54052,1.54857
3,44,-0.03567,1.46904,1.03583,0.03334,12.32802,2.44649
3,44,-0.00085,1.54694,1.07268,-0.07325,12.10729,2.01537
3,44,-0.31204,1.33503,1.4805,-0.16807,14.00858,1.32246
3,44,0.055,1.39261,1.461,0.09937,15.47788,2.56241
3,44,-0.18437,1.38918,1.18913,-0.00654,10.69555,2.59824
3,44,-0.1436,1.31663,0.97748,0.01325,11.9395,2.29559
3,44,-0.47317,1.40886,1.14936,0.00078,7.962,2.92701
3,44,-0.23954,1.45258,1.27754,-0.07015,18.24705,1.86666
3,44,0.05664,1.46354,1.04366,-0.0343,10.69288,2.77357
4,61,-0.02195,1.52266,1.17361,-0.03596,16.08993,2.40766
4,61,-0.29398,1.19446,1.24572,-0.02962,16.88319,3.28098
4,61,-0.12505,1.56243,0.94491,-0.07126,15.66377,1.70636
4,61,-0.33478,1.51121,1.12615,-0.01594,14.93448,3.24095
4,61,-0.19596,1.33676,1.14145,0.08052,14.96198,1.72056
4,61,-0.1733,1.58511,0.9548,-0.0319,7.6966,2.81017
4,61,-0.33516,1.37577,1.22873,-0.05842,13.02766,2.58309
4,61,0.03954,1.31575,1.28351,0.04404,11.16227,1.78629
4,61,-0.29367,1.43866,1.0976,0.03709,10.49794,3.15745
4,61,-0.2791,1.56437,1.21459,0.10436,10.42347,2.44875
4,61,-0.11277,1.21573,1.11205,0.03797,14.89781,3.5367
4,61,-0.12172,1.34539,1.14755,-0.00638,11.86451,2.58401
4,61,-0.12517,1.42821,1.20155,0.08579,15.58278,3.03655
4,61,-0.04915,1.38921,1.08179,0.01183,8.488,1.63369
4,61,-0.28451,1.38212,1.2543,-0.01337,11.28872,1.8241
4,61,-0.06909,1.23975,1.19081,0.24788,12.7083,2.45302
4,61,-0.04875,1.47492,1.25374,-0.21148,15.09558,3.17108
4,61,0.0947,1.39782,1.15262,-0.0847,10.4289,1.95024
4,61,0.01705,1.36118,1.08145,-0.00976,15.9969,2.74546
4,61,-0.09661,1.67218,1.1145,-0.04686,10.07583,2.83377
4,61,0.28627,1.3728,1.25312,-0.1047,10.38972,2.38974
4,61,-0.10071,1.39466,0.97913,-0.1188,10.59294,2.07029
4,61,0.11241,1.38238,1.25393,0.02374,13.3984,1.46486
4,61,-0.02085,1.30142,0.93073,0.03483,12.14959,2.84998
4,61,-0.03616,1.30067,1.15786,0.04102,12.57136,2.07185
4,61,-0.23334,1.56182,1.03976,0.04588,14.30767,3.0031
4,61,-0.11873,1.23329,1.1175,0.20872,15.73884,3.94621
4,61,-0.13439,1.3667,1.22193,0.00622,10.15563,2.09205
4,61,-0.20868,1.57606,1.04714,-0.04649,15.45878,3.59797
4,61,0.10978,1.29216,1.05794,0.16796,15.76488,3.07159
4,61,-0.15461,1.62779,1.36824,-0.09016,14.2734,1.79971
4,61,-0.24374,1.29077,1.2008,0.03399,15.51674,3.21608
4,61,-0.2255,1.39004,1.26718,-0.04333,17.42948,2.38147
4,61,-0.12139,1.34348,1.29605,0.09319,13.10093,2.80416
4,61,-0.13855,1.46022,1.18558,0.01605,11.85566,2.28701
4,61,-0.2442,1.51629,1.10262,-0.07502,14.72039,2.88923
4,61,-0.02436,1.53753,0.94205,0.02271,14.25058,2.93482
4,61,-0.36252,1.3174,1.16155,-0.01061,15.26709,3.04522
4,61,0.23659,1.48949,0.95931,-0.07163,17.08612,2.94126
4,61,-0.06114,1.60404,1.50613,0.05646,15.85328,2.21626
4,61,-0.23106,1.51506,1.14061,0.06866,14.38457,3.89539
4,61,-0.26589,1.52174,1.22216,-0.04751,11.75442,1.92722
4,61,-0.2593,1.25753,1.06076,-0.08128,12.10871,1.66086
4,61,0.15576,1.61203,0.96804,0.00525,14.09479,3.07572
4,61,-0.31903,1.41596,1.26935,0.0908,7.54461,3.80448
4,61,-0.26237,1.35386,1.48719,0.01509,16.35411,1.46917
4,61,-0.30598,1.40179,1.20445,0.04349,6.06822,3.77076
4,61,-0.12227,1.35932,1.29159,-0.0102,15.54211,2.53786
4,61,-0.28928,1.58853,1.14642,-0.0333,12.33222,3.96867
4,61,-0.0235,1.47572,1.28652,0.07129,12.84955,1.28795
4,61,-0.12716,1.42767,1.07931,0.01214,15.10471,2.85702
4,61,-0.17175,1.40251,1.01187,-0.03661,8.26909,2.14643
4,61,0.10226,1.37926,1.07663,0.01991,8.83074,1.56876
4,61,-0.13487,1.37626,1.08573,0.01505,19.06763,1.98379
4,61,-0.0462,1.44896,1.06497,0.034,14.01656,3.27615
4,61,-0.15714,1.58535,1.21455,0.02395,13.70684,1.89414
4,61,-0.1213,1.26246,1.08429,-0.03315,19.37364,2.58099
4,61,-0.20601,1.55743,1.1306,-0.14969,19.30663,2.45946
4,61,-0.38616,1.35196,1.0611,-0.02858,14.38313,1.06566
4,61,-0.14965,1.40958,1.05538,-0.04284,14.9366,2.5706
4,61,-0.1392,1.30016,1.26664,0.0432,10.2307,2.36121
5,41,-0.11251,1.44061,0.94808,-0.06774,13.28146,1.99023
5,41,-0.35655,1.3863,1.13987,-0.04347,14.29644,2.84762
5,41,0.12143,1.50974,1.11797,0.03869,12.39031,2.17523
5,41,-0.16438,1.34935,1.25554,-0.07858,13.49388,1.94316
5,41,-0.04532,1.32293,1.18444,-0.01324,16.09289,2.59752
5,41,-0.01008,1.43095,0.96148,0.09537,11.72233,2.61957
5,41,-0.14485,1.50748,1.31547,-0.06708,16.07702,1.83693
5,41,-0.02287,1.51105,1.21071,0.02488,16.67145,2.04354
5,41,-0.06207,1.66489,1.03052,0.11826,15.60619,2.50964
5,41,-0.35334,1.25755,1.0804,0.13676,9.85047,2.51851
5,41,-0.14865,1.4945,1.23172,0.04698,13.39521,1.43888
5,41,-0.11725,1.35131,1.46852,-0.07841,14.39733,3.47034
5,41,-0.06105,1.34704,1.15614,-0.03447,13.35458,2.38274
5,41,-0.08468,1.4379,1.38942,0.04041,18.5208,2.82416
5,41,-0.34945,1.34314,1.21352,0.03157,12.64895,2.89891
5,41,-0.34582,1.41539,1.55259,0.12574,18.10464,2.9629
5,41,-0.26881,1.49463,1.43203,-0.05442,14.10387,2.99986
5,41,0.06688,1.37604,1.26083,0.16446,6.02952,3.20852
5,41,-0.31648,1.54063,1.24458,0.05856,12.91028,2.92147
5,41,-0.06316,1.24051,0.9867,-0.06113,11.38292,2.2121
5,41,-0.07062,1.44244,1.14102,-0.04716,18.98687,2.46085
5,41,-0.06023,1.50121,1.30029,0.11959,16.35099,1.90049
5,41,-0.26744,1.40486,1.32527,-0.17336,12.91105,3.39771
5,41,0.01998,1.31559,1.3576,-0.0598,11.98603,1.96036
5,41,-0.20698,1.43281,1.142,0.06063,10.80685,2.77595
5,41,-0.17191,1.55881,0.94099,-0.08103,12.36668,2.87677
5,41,-0.21653,1.35779,1.20605,-0.05011,13.56677,2.25602
5,41,-0.02743,1.56041,1.07585,0.06299,13.26402,2.46815
5,41,-0.18798,1.31534,1.21823,0.00436,17.74543,3.53923
5,41,-0.15651,1.64923,1.19844,-0.10338,15.999,2.23372
5,41,0.08961,1.44924,1.44595,0.17695,9.86259,3.1375
5,41,0.01075,1.36541,1.3257,-0.06142,18.72753,2.64418
5,41,-0.19975,1.43174,1.12023,0.03547,16.33435,2.9361
5,41,0.21272,1.29676,1.13647,0.11456,9.54631,2.51719
5,41,-0.10404,1.43457,1.53511,0.06051,14.69471,2.9135
5,41,-0.14222,1.48847,1.09881,-0.01605,11.19398,2.79148
5,41,-0.04014,1.56558,1.19836,-0.07433,11.95799,3.18822
5,41,-0.05755,1.2313,0.98031,0.06131,17.70873,2.41969
5,41,-0.18339,1.33364,1.04877,-0.01637,14.20423,2.86235
5,41,-0.12179,1.42901,1.23901,-0.08048,13.65076,2.10973
5,41,-0.05382,1.49887,0.94358,-0.00369,12.99476,2.27087
6,52,-0.09583,1.46851,1.1417,-0.06018,15.13404,2.76338
6,52,-0.08488,1.47379,1.01794,0.05967,10.74512,2.6863
6,52,-0.29816,1.41611,1.25458,-0.08417,19.61406,2.31358
6,52,-0.10371,1.43395,1.21644,0.09578,8.84074,2.69046
6,52,0.00213,1.52604,1.35541,-0.12867,22.59453,3.53732
6,52,-0.16344,1.30971,1.20769,0.00553,15.06063,1.38475
6,52,-0.01654,1.29787,1.07745,0.00606,10.79107,2.64859
6,52,-0.19537,1.41386,1.24496,0.10189,18.88717,2.266
6,52,-0.26555,1.40193,1.23411,0.11838,6.65505,2.64616
6,52,0.04223,1.30491,1.03301,-0.00708,10.31565,1.93564
6,52,-0.41097,1.26695,1.03508,0.08091,9.68624,3.52364
6,52,0.09892,1.21207,1.30345,0.04965,14.86229,1.85132
6,52,-0.36259,1.32925,1.15706,-0.01519,11.89052,3.17124
6,52,-0.17128,1.29183,0.88458,0.01607,17.0644,3.10568
6,52,-0.21529,1.42219,1.05419,0.00428,13.45588,3.18602
6,52,-0.25916,1.5484,1.36039,-0.17221,12.63303,2.74384
6,52,-0.38509,1.36956,1.30903,0.0302,18.58458,1.85674
6,52,-0.02148,1.3482,1.11229,0.0182,12.86204,3.33065
6,52,-0.03143,1.50363,1.25319,0.0556,14.19118,2.25479
6,52,-0.0978,1.54822,1.1237,0.00453,12.59735,2.61489
6,52,-0.26732,1.46943,1.06454,-0.03142,16.1552,1.23313
6,52,-0.21934,1.2656,0.92027,-0.00209,11.36669,2.78645
6,52,-0.22651,1.60503,1.11097,0.06106,14.14372,2.09505
6,52,-0.02765,1.50661,1.30522,-0.04416,11.33267,2.21872
6,52,-0.04313,1.35243,1.2067,-0.07208,13.55855,1.98683
6,52,-0.01229,1.50959,1.4058,0.00227,10.42861,2.17101
6,52,-0.10155,1.58619,1.15524,-0.02885,16.0621,2.43041
6,52,-0.34428,1.27803,1.13816,0.02155,11.15741,1.96058
6,52,-0.07472,1.41696,0.97621,0.13608,12.79211,3.55344
6,52,-0.15907,1.4696,1.0897,-0.01279,13.1296,1.65257
6,52,0.12242,1.46737,1.26453,-0.02172,13.13016,2.12803
6,52,-0.14154,1.38902,1.33435,0.04397,10.8169,2.78587
6,52,-0.13031,1.19229,1.30286,0.02826,11.50944,2.72932
6,52,0.08697,1.42515,1.34501,0.01545,12.82924,1.41995
6,52,0.11521,1.42786,1.08579,-0.10903,13.71847,2.09062
6,52,-0.08975,1.26794,1.18409,-0.06772,10.59503,2.45
6,52,-0.13915,1.37688,1.03164,0.00208,15.24996,2.08952
6,52,0.13686,1.36742,1.24063,-0.00741,14.2617,2.11647
6,52,0.02438,1.27491,0.87926,0.16057,10.08707,2.33048
6,52,-0.21799,1.37106,1.01999,0.17225,12.36612,2.79277
6,52,0.11858,1.61805,0.9304,0.05196,17.23339,3.28715
6,52,-0.24901,1.40667,1.16909,-0.00818,9.1966,2.70842
6,52,-0.31018,1.39539,1.10513,0.10466,12.09165,2.46325
6,52,-0.4139,1.23496,1.10861,0.04898,12.2946,1.25773
6,52,-0.02242,1.21197,1.1385,-0.04007,12.16791,2.82134
6,52,-0.18173,1.50185,1.15506,-0.21718,13.83715,2.44722
6,52,-0.22558,1.48474,1.35094,0.03292,10.64443,1.89287
6,52,-0.13428,1.28924,1.23762,-0.02758,14.12944,1.38708
6,52,0.08004,1.45028,1.22821,-0.092,15.00683,3.09657
6,52,-0.06624,1.4395,1.09276,-0.02335,17.66911,2.11324
6,52,-0.10065,1.57774,1.28747,-0.0694,15.17153,2.39996
6,52,0.03182,1.5692,0.98022,0.04791,14.41392,2.6095
7,61,-0.15118,1.27308,1.22249,0.10263,15.76087,0.77113
7,61,-0.06588,1.27441,1.31439,0.09834,15.67652,2.61933
7,61,-0.15214,1.32021,1.17281,-0.05671,7.97651,1.99979
7,61,-0.06074,1.34147,1.3966,0.11678,16.08416,1.91779
7,61,0.01214,1.50558,1.34918,-0.02985,13.43575,1.78296
7,61,-0.33824,1.48666,1.05598,-0.10195,16.64456,1.80046
7,61,-0.05309,1.36392,1.26573,-0.02487,9.90821,2.49779
7,61,-0.29888,1.57027,1.35594,-0.08472,11.58069,1.50854
7,61,-0.06891,1.40056,1.38592,-0.14585,14.9313,2.9181
7,61,-0.37154,1.34373,0.89864,-0.11403,14.97761,2.30988
7,61,-0.15116,1.42241,1.094,0.01484,12.14405,3.03376
7,61,-0.25301,1.43341,1.25593,-0.14116,15.91433,2.33878
7,61,-0.25581,1.52903,1.06895,-0.03745,12.6571,2.07372
7,61,0.11023,1.60169,0.96007,-0.14069,12.788,1.97841
7,61,-0.12309,1.34447,1.26213,-0.04642,14.90848,2.93987
7,61,-0.14651,1.38017,1.27792,-0.0779,11.26542,2.85225
7,61,-0.09912,1.24457,1.27615,-0.00217,19.64518,2.7353
7,61,-0.09523,1.41953,1.29553,-0.09204,7.74484,2.65663
7,61,-0.05774,1.47511,1.08931,-0.04837,13.82377,2.79031
7,61,-0.08792,1.71915,1.34626,-0.14119,9.44576,2.05647
7,61,0.01414,1.38349,1.26921,0.01811,16.32796,2.20232
7,61,-0.00345,1.51907,1.33866,0.03206,14.90774,3.10749
7,61,-0.04396,1.48563,1.09142,0.0524,9.38865,3.33139
7,61,-0.12514,1.34093,1.03775,0.00802,14.03332,2.60356
7,61,-0.056,1.3567,1.18125,-0.02161,12.72525,2.2479
7,61,-0.2276,1.38899,1.43472,-0.02826,12.49161,2.23177
7,61,0.01366,1.3057,1.27819,-0.03413,7.84454,2.57604
