frame,DetObj#,x,y,z,v,snr,noise
0,33,0.22938,0.99123,0.85616,-0.01702,14.00876,2.42615
0,33,0.10321,0.89189,1.00886,0.06132,13.79261,2.28673
0,33,-0.07368,1.11597,1.19436,-0.06912,12.75279,2.30144
1,27,-0.06273,0.97032,0.9173,0.05615,13.88085,2.43045
1,27,0.13417,1.06635,1.21366,-0.07463,8.35053,2.55282
1,27,0.14403,0.85175,1.18326,0.03167,13.38809,3.47779
1,27,0.00102,1.19901,1.07404,-0.00191,14.23872,2.71936
1,27,0.22502,1.02613,0.95364,-0.03618,9.53899,1.63129
1,27,-0.01805,0.9999,1.3316,-0.09149,13.09967,3.35807
1,27,0.27678,0.99463,1.0932,-0.024,12.82303,3.4673
1,27,0.10837,1.04924,1.21224,-0.04317,19.87192,2.98235
1,27,0.16115,1.19219,1.00868,0.01383,14.86593,2.25682
1,27,-0.06536,0.97822,1.0207,-0.14423,15.8552,3.24492
1,27,-0.01049,1.26294,1.35208,-0.07961,9.57789,2.55121
1,27,0.10217,1.02189,1.12605,0.10031,10.69871,3.51062
1,27,0.17887,1.17106,1.28979,-0.07214,11.3322,2.63342
1,27,0.00813,0.98176,1.22694,-0.02916,12.68859,3.4013
1,27,-0.06254,1.23306,1.11313,0.13142,15.59573,2.24073
1,27,0.06465,0.9503,0.8093,-0.04501,13.13856,0.87452
1,27,-0.02566,0.94072,1.28564,0.05061,13.07755,2.24899
1,27,0.27725,0.80229,1.02403,-0.02234,13.96172,2.40426
1,27,0.09861,1.11632,1.04773,0.08958,11.77665,2.27561
1,27,0.25868,1.19888,1.2619,-0.11137,12.40162,2.80676
1,27,0.25293,0.99302,1.24775,0.00841,14.96403,3.24066
1,27,-0.03612,0.93306,0.73581,0.01015,15.76495,2.99401
1,27,0.07487,0.98583,1.0547,-0.1533,15.68722,1.47613
1,27,0.17438,0.96853,0.82689,0.0143,13.23904,2.59212
1,27,0.1693,0.95678,1.0019,-0.10895,16.69466,2.84983
1,27,0.21531,1.07676,0.98739,0.08218,10.85472,2.9841
1,27,0.01718,1.09378,1.14668,0.09349,11.74281,2.39629
2,19,-0.08451,0.96293,1.01413,-0.07111,9.29757,2.54241
2,19,0.13998,0.96797,1.16293,0.04994,12.80389,1.52228
2,19,0.10471,1.07582,0.97178,-0.02203,13.52745,2.89244
2,19,0.02433,1.23747,1.05307,-0.05842,17.59868,3.16284
2,19,0.08652,1.18785,1.44557,0.06889,14.41757,2.10398
2,19,0.02994,1.23479,1.25732,-0.13541,16.81439,1.19662
2,19,0.31967,0.98396,1.21305,0.05418,14.4649,2.43263
2,19,0.17794,1.08138,1.03142,-0.07827,15.55346,2.89592
2,19,0.11909,0.94133,1.25115,-0.07612,12.22168,2.87565
2,19,0.15044,1.08697,1.31559,0.0216,15.96812,3.14978
2,19,-0.01136,0.84218,1.33147,0.06805,13.17174,3.18287
2,19,0.18821,1.0077,1.09005,-0.07874,12.1172,3.95592
2,19,0.079,1.21112,1.30773,-0.03379,15.16436,1.70552
2,19,0.00377,0.93517,1.0268,0.0303,7.09614,2.38233
2,19,0.28444,0.98175,1.27027,-0.14971,13.25678,1.57769
2,19,0.13994,1.04331,1.115,0.10876,11.06939,2.68187
2,19,-0.01879,0.91644,1.25368,-0.01205,15.65478,2.42449
2,19,0.03276,0.964,1.18274,0.0169,13.92274,1.84401
2,19,0.14433,1.00239,1.40512,0.02668,13.46994,2.28809
3,24,0.18339,0.95279,1.29618,-0.00962,11.9067,2.81859
3,24,0.13979,0.88085,1.20607,0.01139,13.97188,1.56703
3,24,0.1294,1.06581,1.17493,0.08963,16.35196,1.66956
3,24,0.27984,1.07506,1.17135,-0.07383,8.66869,1.7291
3,24,-0.00141,0.98143,1.29278,0.03918,10.73146,1.71895
3,24,0.17382,1.24495,1.06913,0.14791,10.21041,2.26487
3,24,0.13725,1.17639,1.06442,0.06492,9.33144,3.76174
3,24,0.30963,1.15762,0.88084,-0.08816,15.40987,1.66801
3,24,0.08103,1.05959,1.17779,0.08599,14.92427,3.70173
3,24,0.09192,0.88386,1.12103,-0.06168,15.42811,2.8065
3,24,0.04306,1.34154,1.26865,0.02572,15.64138,1.89553
3,24,0.06614,0.97214,1.45888,-0.0149,12.87327,1.66414
3,24,0.11011,1.13545,1.13053,0.12732,5.62919,2.81226
3,24,0.15335,1.20999,1.12361,0.03651,12.92965,2.90226
3,24,0.16861,1.10382,1.4241,-0.11146,20.14782,2.40374
3,24,0.0297,1.16612,1.01082,-0.05131,17.08463,2.55567
3,24,-0.11377,1.11213,1.20149,-0.0306,13.20987,3.1574
3,24,0.27139,1.0056,1.12454,0.01133,11.2527,2.44764
3,24,0.28445,1.19694,1.04958,0.0466,8.30205,2.18074
3,24,-0.03671,1.15631,1.16535,0.00169,11.08358,2.51261
3,24,0.21262,1.10896,1.16383,0.01626,14.81619,2.12958
3,24,0.12127,1.01905,1.30972,0.03816,11.84705,3.83855
3,24,0.13242,0.85383,1.07373,-0.01467,5.97521,1.75784
3,24,0.16056,1.17082,1.28425,-0.00573,10.3796,2.94198
4,16,-0.09212,1.05241,1.24906,-0.00216,14.25004,3.08183
4,16,0.26577,1.17101,0.91618,0.03983,18.09536,1.81909
4,16,-0.06994,1.10805,1.30345,-0.12028,15.19961,2.87359
4,16,0.1222,0.94691,1.44478,0.00482,14.04074,2.56899
4,16,-0.08674,1.05816,1.23397,-0.06521,19.95682,3.00446
4,16,0.13681,1.24492,1.00664,0.05562,12.21683,2.12565
4,16,0.17731,1.02397,1.36331,0.01249,11.96859,2.92797
4,16,0.2564,1.11691,0.94642,0.05485,9.2895,3.57182
4,16,0.03712,1.14839,1.14931,0.06578,12.31762,2.22236
4,16,0.0113,0.93336,0.95738,-0.14287,12.93829,1.53983
4,16,0.22758,0.99824,1.2252,-0.0461,13.71275,1.62449
4,16,0.08328,1.18493,1.0567,0.06843,15.55181,2.35087
4,16,-0.02678,1.25676,1.1571,-0.10667,11.79283,3.91262
4,16,-0.02719,0.89689,0.81756,0.07607,16.28857,3.79082
4,16,0.07757,1.24273,1.61003,0.04276,10.27425,2.68364
4,16,0.25754,1.04051,0.9971,0.06532,9.73041,2.44925
5,23,-0.05295,0.98016,1.09892,0.0851,9.98105,2.63176
5,23,-0.20997,1.08243,1.07323,-0.02848,6.53115,2.84771
5,23,0.19495,1.29522,1.13115,-0.05665,12.77619,2.48345
5,23,0.44221,1.29832,1.03828,-0.03385,14.79136,3.28318
5,23,0.1783,1.0716,1.21021,0.02583,11.43301,1.57321
5,23,0.20686,1.15288,1.20142,-0.10116,13.32267,2.34555
5,23,0.44399,1.04597,1.1799,-0.05291,10.83211,2.18315
5,23,0.00926,0.87899,1.02208,-0.08351,15.94961,3.21493
5,23,0.12299,1.17499,0.98688,0.02582,15.63635,1.58849
5,23,0.03287,1.12154,1.44007,0.05796,13.95162,3.19694
5,23,0.05797,1.03883,1.16997,0.1085,6.76135,2.40345
5,23,0.2566,0.97543,1.01266,-0.13157,10.78875,2.72317
5,23,0.20768,1.1992,1.23894,0.02875,8.79079,0.9745
5,23,0.1376,1.20387,1.07214,0.08718,12.84911,2.92514
5,23,0.07332,1.15391,1.03195,0.03904,17.85678,2.64817
5,23,0.00816,1.04253,0.87382,0.01124,7.11467,3.00382
5,23,0.00878,1.06547,1.2649,0.05395,13.43252,2.33479
5,23,0.29811,1.09314,1.1252,0.02136,8.06964,2.46036
5,23,0.07799,0.89241,1.34391,0.03472,11.3045,2.65922
5,23,-0.03049,1.16509,1.29226,-0.06142,16.30524,2.32035
5,23,0.20318,1.26989,1.32982,0.10168,13.56597,2.61917
5,23,0.12358,1.10819,1.13886,0.04423,9.50408,2.42362
5,23,0.09194,0.88788,0.80639,0.04736,17.8849,3.65559
6,23,0.10156,0.99113,1.22493,-0.08982,7.57823,2.01661
6,23,0.01939,1.06781,1.43875,-0.08288,9.92324,1.1546
6,23,0.10383,1.08615,1.1905,-0.11856,15.09958,1.92486
6,23,0.17687,1.07005,1.14058,0.0505,11.46362,2.54588
6,23,0.19283,0.99683,1.00059,0.00061,15.01087,2.05155
6,23,0.06149,0.92818,0.98968,0.18091,7.5314,2.47817
6,23,0.28556,1.07878,1.21445,-0.04351,8.79397,2.5105
6,23,0.03995,1.21948,1.30512,-0.0632,8.80426,1.79444
6,23,0.03279,1.20119,0.96624,0.00683,11.63604,2.53817
6,23,0.24411,1.16174,1.15749,0.0015,12.22749,0.97909
6,23,0.18277,0.99336,1.26289,0.06188,15.52544,2.88699
6,23,0.35956,1.10014,0.69486,0.13083,15.41546,3.15642
6,23,0.05428,1.13612,1.10022,-0.00139,13.30615,1.48092
6,23,0.16979,1.04753,1.25277,-0.06965,13.90016,2.33808
6,23,0.25896,1.12955,1.46026,-0.05848,10.45526,2.65298
6,23,0.04568,1.08704,1.13596,-0.05985,12.04978,3.58909
6,23,0.23677,0.99928,1.05739,-0.02154,10.77736,3.01457
6,23,0.05006,1.17062,1.04945,-0.09301,13.44308,2.5881
6,23,0.2846,0.90815,1.099,-0.02721,14.81766,2.18663
6,23,0.096,0.92556,1.44435,0.00411,10.48432,3.06763
6,23,-0.08506,1.02905,1.16323,0.12119,16.23996,1.33067
6,23,0.27037,0.95277,1.07723,-0.01774,15.18736,2.8265
6,23,0.12486,0.94571,1.05886,0.01703,12.62112,1.64379
7,28,-0.00503,0.98557,0.95092,-0.07506,17.8049,1.49132
7,28,0.09222,1.03838,1.07724,-0.05341,14.41367,3.28608
7,28,0.29116,1.07365,1.05318,0.08935,8.92071,2.23244
7,28,0.08978,0.94866,1.11447,-0.01764,10.75172,1.75736
7,28,0.24986,1.11337,1.07665,0.06468,12.63137,2.43367
7,28,0.12402,1.11864,1.45055,0.05907,12.69938,3.20089
7,28,0.23457,1.03217,1.27417,-0.05995,9.95582,1.91635
7,28,0.37695,1.06999,1.1114,-0.1089,14.87356,1.59255
7,28,0.1911,1.12246,1.32636,0.01263,9.04769,3.07234
7,28,0.07043,1.12639,0.7782,0.01321,10.65476,1.98808
7,28,0.24897,1.19202,1.17436,-0.09538,16.55639,2.40979
7,28,0.16521,1.10908,1.08018,-0.11652,11.16784,2.23838
7,28,0.00241,1.12168,0.97867,0.13266,14.98876,1.90944
7,28,0.15123,0.93045,1.05911,0.02067,6.38483,2.97228
7,28,0.05375,1.08108,0.95641,0.07069,12.67361,2.08023
7,28,0.18875,0.92257,1.00643,0.01197,18.47881,3.05386
7,28,0.31563,1.14043,1.70924,0.04859,21.24122,2.52646
7,28,0.22027,1.15009,1.59099,-0.15895,14.36775,1.94651
7,28,0.19572,1.30605,1.33362,0.2072,15.46558,3.10295
7,28,0.19462,1.09557,1.13796,0.08616,9.17616,2.2656
7,28,-0.01507,1.15472,1.01435,0.04187,9.78667,2.37267
7,28,0.25641,1.12701,1.32709,-0.03274,16.12159,2.33471
7,28,0.04331,0.94195,0.84248,-0.03281,10.87805,1.99712
7,28,0.11228,1.23122,1.17104,-0.00984,11.5216,3.55755
7,28,0.04126,1.02437,0.96849,0.09932,10.87673,1.94147
7,28,-0.08843,1.11594,1.40988,0.07913,12.94357,3.02367
7,28,0.01767,1.17636,1.40446,-0.08532,15.8245,3.29239
7,28,0.09282,1.34835,1.12973,-0.09705,16.64532,1.37458
8,29,0.11845,1.19781,1.17227,0.01762,13.36683,3.42556
8,29,0.04672,0.98621,1.36398,-0.07561,12.94906,1.89504
8,29,0.02241,1.39828,1.07399,-0.0203,17.42209,3.40197
8,29,-0.09619,1.03179,1.16914,-0.09459,15.72916,3.427
8,29,0.08058,1.11923,1.16515,-0.04144,18.53482,2.80043
8,29,0.2502,0.83123,1.13921,-0.11104,8.01849,3.3823
8,29,0.02523,1.09069,1.22748,0.0997,12.86131,2.77418
8,29,0.04712,1.14617,1.30997,-0.07999,12.87348,2.2095
8,29,0.00566,1.13511,1.13798,0.01393,12.81745,2.3745
8,29,0.20949,1.1018,1.14076,0.03459,15.15388,2.45558
8,29,0.06078,0.93738,1.08147,0.10092,10.09265,2.61985
8,29,0.01435,1.02743,1.2328,-0.06477,12.91982,2.70075
8,29,0.08697,1.01654,1.04367,0.0341,17.82475,1.67271
8,29,0.07163,1.00458,1.02139,-0.00329,9.13408,2.31821
8,29,-0.00808,0.95091,0.93218,0.00095,9.81958,3.17441
8,29,0.08697,1.07907,1.52218,-0.0639,11.33254,1.34345
8,29,0.0475,1.01809,1.39927,-0.08808,13.75943,2.57573
8,29,0.19117,1.11933,1.07447,0.10704,10.01556,2.63741
8,29,0.27674,1.0742,1.39098,0.07777,7.64976,2.05534
8,29,-0.02011,1.17512,1.00075,-0.06824,14.67236,2.39571
8,29,0.08979,1.00565,1.22718,-0.13367,17.49978,2.07849
8,29,0.24988,0.83232,1.20396,0.02103,12.60846,3.09106
8,29,-0.0945,0.8781,1.09328,-0.05471,11.20683,1.64337
8,29,-0.05504,0.88948,1.20447,-0.0424,12.17935,1.9263
8,29,0.20241,0.99989,0.96192,0.03249,11.44303,2.50844
8,29,0.00317,1.11368,1.36294,-0.0727,13.88047,2.50448
8,29,-0.02058,0.97833,1.02568,-0.00757,16.75797,2.92714
8,29,0.12714,1.07725,1.27418,0.14673,17.94887,1.74837
8,29,0.07425,1.07217,1.46354,-0.10332,15.27768,3.11616
9,27,0.32567,1.19446,1.14582,-0.01087,11.2837,2.56013
9,27,-0.01043,1.01752,1.03896,-0.08733,16.46675,2.46668
9,27,0.30518,0.98876,1.17914,-0.03221,11.15414,1.91581
9,27,0.13175,1.10432,1.1037,0.02747,11.22735,2.02719
9,27,-0.08305,0.91285,1.13015,-0.08286,12.40994,2.21883
9,27,0.11204,1.04666,1.28426,-0.014,14.00813,2.22752
9,27,0.18674,1.03579,1.42913,0.06045,6.63581,2.2539
9,27,0.25441,1.00065,0.9793,-0.04277,15.17918,2.98274
9,27,0.18278,1.01256,1.21561,-0.18995,11.8281,2.6001
9,27,0.09338,1.07198,1.30634,-0.09883,13.42553,1.69213
9,27,0.11273,1.03391,1.0781,-0.02843,12.50583,3.15199
9,27,0.12193,1.0752,1.25453,0.02359,12.8439,2.96592
9,27,0.12295,0.86575,0.92224,0.1456,9.41213,2.75916
9,27,0.10469,1.1756,1.53608,0.05614,13.69123,1.38034
9,27,0.20243,1.06992,1.16843,0.00536,14.0774,2.47894
9,27,0.09363,1.11157,0.91174,-0.01365,11.08088,1.89155
9,27,0.3102,1.12048,1.65648,0.12985,13.51594,2.67228
9,27,-0.19379,0.83297,1.06816,-0.17553,16.82121,2.91132
9,27,0.09665,1.10202,1.14847,0.02621,6.53639,2.32646
9,27,0.20924,0.88614,1.39035,-0.02917,19.09311,1.16757
9,27,0.17628,1.18372,1.10039,-0.04233,14.58959,2.14754
9,27,-0.00207,1.12149,0.97385,-0.01084,18.75377,2.04539
9,27,-0.00392,1.03559,1.28508,-0.05119,4.64407,3.42952
9,27,0.25714,1.12002,1.46177,0.12952,11.71034,3.13929
9,27,0.06388,0.73885,1.2364,-0.05467,13.35519,3.0215
9,27,-0.04066,0.98165,1.12346,0.10307,12.15808,3.04766
9,27,0.04284,1.39251,1.03173,-0.03415,9.95763,2.6464
10,13,-0.00653,1.10883,1.39748,0.03488,13.77034,2.70731
10,13,0.29847,1.23531,1.09102,0.09042,15.07208,2.13101
10,13,0.08566,1.19153,1.29994,0.07911,8.02514,1.39964
10,13,-0.15114,1.14464,1.06135,-0.04306,11.38693,2.82783
10,13,0.15701,0.8064,0.96161,-0.11205,11.96991,2.24267
10,13,0.02895,1.23709,1.30448,-0.03126,9.36573,2.24568
10,13,0.17272,1.23873,1.26124,-0.00139,15.54447,1.82591
10,13,0.27225,0.92233,1.28807,0.02529,11.3508,3.57107
10,13,0.3956,1.21589,1.05993,0.09158,14.28244,3.01209
10,13,0.19699,0.96216,1.14343,0.10873,12.69225,3.37554
10,13,0.05319,1.10062,1.37623,-0.00681,12.24295,3.7677
10,13,0.21706,0.97952,1.06805,-0.03463,12.66369,1.87895
10,13,0.1661,1.10684,1.12472,-0.03372,13.5624,2.00604
11,17,0.06616,0.97252,1.18669,-0.02261,15.75642,2.8523
11,17,0.12821,1.05692,1.23477,0.03211,14.701,2.60735
11,17,0.09789,1.08579,0.94054,-0.00132,11.69035,3.017
11,17,0.17403,1.04149,1.06149,0.0529,16.86132,2.83732
11,17,0.1632,1.03447,1.13437,-0.00316,15.31582,2.69194
11,17,0.15005,1.117,1.38395,-0.05472,16.71531,1.67554
11,17,0.20926,1.15453,1.21685,0.11832,13.68129,2.4367
11,17,-0.10658,0.98394,0.98042,0.07547,8.84051,1.87268
11,17,0.13212,0.97214,1.15522,0.07472,14.19134,2.00261
11,17,0.05809,1.04091,0.81709,-0.00809,8.85847,1.25181
11,17,0.24266,0.89183,1.23269,0.21577,11.35627,2.19047
11,17,0.05815,1.19354,1.22373,-0.07241,11.82106,2.72758
11,17,0.34522,1.13056,1.22012,0.13739,13.11842,3.52192
11,17,0.15643,1.09853,1.36363,0.12451,11.56699,3.58245
11,17,0.14258,1.08707,1.15341,-0.02592,13.28149,1.79994
11,17,0.097,1.15727,0.92851,0.02922,9.3462,2.29595
11,17,0.31972,1.02455,1.03935,-0.05128,13.20323,2.30699
12,33,0.02536,1.12939,1.04657,-0.00167,12.18548,2.70672
12,33,0.27862,0.93498,1.09318,-0.05721,10.91208,2.04957
12,33,0.29629,1.03748,1.53842,0.01183,10.4715,1.7364
12,33,0.15692,1.09311,1.54712,0.02109,7.42095,2.86789
12,33,0.21339,0.89854,1.22529,0.0169,15.93417,2.74706
12,33,0.19825,1.03968,1.07419,-0.08453,19.94915,1.89537
12,33,0.31475,0.89718,1.37776,0.07326,10.1781,3.01792
12,33,0.12144,1.05232,1.12398,-0.10107,15.09367,2.50231
12,33,0.27031,0.86978,0.98421,0.02762,11.02806,1.93665
12,33,0.13053,1.15923,1.26002,-0.10081,14.89489,2.15184
12,33,0.13921,1.11194,1.15665,0.02931,11.18739,3.3805
12,33,0.05604,0.97439,1.22397,-0.11645,8.56841,2.20693
12,33,-0.13765,1.04364,1.05885,0.03589,15.54808,2.65434
12,33,-0.10051,1.09572,1.35611,0.12676,13.85632,2.40433
12,33,0.16476,1.08968,1.32796,0.15491,10.81473,3.29843
12,33,0.28365,1.16995,1.21821,-0.02257,12.11362,2.69655
12,33,0.08503,0.91584,0.82331,0.05176,15.4574,1.44348
12,33,0.03294,1.15239,1.46928,-0.04693,17.76888,2.75627
12,33,0.02378,0.98203,1.19982,-0.05997,12.76931,1.93705
12,33,0.03177,0.87891,1.13482,0.20495,13.83334,2.52956
12,33,0.06848,1.27981,1.10656,-0.02786,16.95162,2.01131
12,33,0.31837,0.89995,1.12801,0.03576,11.70918,2.62496
12,33,0.09518,1.08582,1.18777,-0.18656,17.83219,2.15702
12,33,0.07006,1.04479,1.24678,-0.15858,16.70556,2.09304
12,33,-0.22081,1.04201,1.33989,0.02238,14.82427,1.59364
12,33,0.24681,1.08992,1.38359,0.1059,11.6614,2.80716
12,33,0.1517,1.17868,1.3432,-0.12059,11.8963,2.71558
12,33,0.17407,1.12053,1.15508,0.12758,16.52902,2.57086
12,33,0.37039,1.09426,1.10072,0.04674,20.46503,3.37889
12,33,0.23987,0.93061,1.12083,-0.00871,9.31365,2.11081
12,33,0.29763,1.00872,0.78799,-0.06586,15.0028,2.40193
12,33,0.07265,1.4378,1.2586,0.13339,14.94236,2.28659
12,33,0.1021,1.10402,1.36634,0.12721,16.13522,3.16833
13,29,-0.12854,1.25457,1.09846,-0.02753,13.95436,2.56677
13,29,0.19994,1.13933,1.23413,-0.06517,11.38599,1.54641
13,29,0.29694,1.14683,1.36316,-0.0677,9.80018,2.24814
13,29,0.36063,1.09826,1.22251,-0.04085,14.46157,2.50181
13,29,0.19327,0.78081,1.07859,0.0907,15.01986,3.63928
13,29,-0.08233,1.11422,0.78845,-0.04409,14.25568,1.24247
13,29,-0.17992,1.00956,1.11708,-0.02018,4.27791,2.75306
13,29,0.13147,1.02218,1.07279,0.15184,14.48311,2.01397
13,29,0.1165,0.97415,1.00565,0.01942,17.04336,2.401
13,29,0.21525,1.03395,1.10905,0.0365,8.42854,2.10118
13,29,0.03654,1.22888,1.00281,0.0204,11.83277,2.50397
13,29,0.35944,0.85232,0.6914,0.15544,14.1409,2.26306
13,29,0.04543,0.8713,1.15317,0.16185,12.49072,3.12833
13,29,0.07743,1.02572,1.37048,0.06607,17.50716,2.74079
13,29,0.2727,0.95814,1.0341,-0.03085,14.03539,2.79065
13,29,-0.06026,0.98689,1.38278,-0.0092,16.06233,1.66824
13,29,0.00585,1.03514,1.06427,0.06037,9.29706,2.96907
13,29,-0.06915,1.16667,1.06065,-0.12948,14.68866,2.86997
13,29,0.20933,0.97844,1.18041,0.06547,10.78917,2.88143
13,29,0.28762,1.21342,1.11567,0.08434,13.37701,2.24758
13,29,0.08564,1.06667,0.93628,-0.06339,13.42091,1.55193
13,29,0.2617,0.94085,1.40931,-0.11135,12.84318,1.96847
13,29,0.20426,0.96213,1.26195,0.01273,13.57172,2.88735
13,29,0.10746,1.07779,1.22854,0.04442,7.49819,2.42599
13,29,0.12027,1.19343,1.35518,-0.12033,10.69637,2.74376
13,29,0.12511,1.0607,1.28996,-0.01101,12.402,2.32373
13,29,0.12055,1.10516,1.14506,0.13883,13.04968,3.29742
13,29,-0.11568,0.97088,0.91327,-0.09235,14.39637,2.37567
13,29,0.20182,0.84993,1.13389,-0.08287,8.71262,2.57558
14,12,0.18269,1.17996,0.93941,-0.12106,13.35998,3.79942
14,12,-0.15503,1.08131,1.23757,-0.11536,15.03175,1.50699
14,12,-0.02921,0.95534,1.37499,-0.05985,13.76541,2.3921
14,12,0.16283,1.10919,1.1064,0.10761,12.52947,3.28612
14,12,0.1732,1.01277,1.07949,-0.10831,9.15484,1.31103
14,12,0.14974,1.16828,1.53753,0.03254,9.20121,2.50327
14,12,-0.0584,1.00022,0.91173,-0.05013,13.43421,2.16927
14,12,0.1915,1.05694,1.34984,0.02001,11.16571,2.84101
14,12,0.23954,0.91926,1.04775,-0.14464,11.7727,3.09919
14,12,0.07261,1.07447,1.36231,0.00108,14.36284,3.2407
14,12,-0.03016,0.82743,1.2128,-0.07509,14.80829,1.62071
14,12,0.17207,1.16726,1.32832,-0.20301,12.27354,1.74144
15,15,0.13218,1.18347,1.51897,-0.08002,12.18832,1.77363
15,15,-0.11223,1.05193,1.0023,0.00404,12.63834,3.14871
15,15,-0.1119,0.92456,1.56452,0.05981,8.60445,2.49154
15,15,0.15125,1.21383,1.14797,-0.13592,16.69011,3.52243
15,15,0.06304,1.17924,1.30355,0.0772,11.77178,2.37351
15,15,0.1672,1.1899,0.96185,0.07452,9.14763,2.62478
15,15,0.19262,0.8928,1.2288,-0.01435,13.11735,2.55094
15,15,0.16321,1.05439,1.29808,-0.02951,18.26101,3.74687
15,15,-0.04262,1.07776,1.08723,0.02018,17.67102,2.59589
15,15,0.21751,0.97636,1.58676,-0.0207,10.68228,2.81114
15,15,-0.01259,1.10352,1.1442,-0.00986,13.82037,3.04955
15,15,0.18604,1.00934,0.97654,-0.03031,14.24852,3.18402
15,15,0.07239,1.07029,1.25795,-0.07141,12.83646,2.65957
15,15,0.27932,1.06181,1.40619,-0.03413,15.65327,1.93678
15,15,0.16771,1.11125,1.09025,0.11424,18.2236,3.7385
16,18,0.3756,1.04957,1.56893,-0.07212,12.41482,3.20596
16,18,-0.01354,1.07963,0.93512,0.034,9.51935,3.3106
16,18,0.08481,0.92087,1.21551,0.04427,13.51801,3.20878
16,18,0.00959,1.18147,0.97324,0.06034,13.71818,3.11621
16,18,-0.15805,1.15656,1.32305,-0.11858,18.22623,2.44542
16,18,0.21171,1.2652,1.26303,-0.07814,13.77507,2.61555
16,18,0.10323,1.20128,1.21955,0.01878,14.24265,1.70178
16,18,-0.00111,0.897,0.91657,-0.07904,10.7046,2.71898
16,18,0.14917,0.96475,1.228,-0.05981,10.87398,1.51313
16,18,0.23569,1.05715,1.08362,-0.05854,11.70108,2.29071
16,18,0.27366,0.9935,1.23287,0.17775,12.00407,1.69624
16,18,-0.04292,1.01681,1.11697,0.05797,7.19363,1.91338
16,18,-0.12513,1.02521,1.25845,0.03556,14.81469,2.27774
16,18,0.20363,0.88712,1.11215,0.05996,11.95142,3.15765
16,18,0.26099,0.92018,1.21801,-0.12567,12.14482,2.38581
16,18,-0.11776,0.94771,1.08473,-0.07109,7.51509,3.16615
16,18,0.24494,0.98267,1.2407,-0.01408,18.1358,2.89915
16,18,-0.10925,0.8831,1.39648,-0.12136,12.45871,1.27517
17,18,-0.04047,0.99425,1.05877,0.2024,13.96961,3.04356
17,18,0.4407,1.17218,1.09029,-0.02442,12.99613,2.53193
17,18,0.27236,0.95822,1.21737,-0.06501,16.59612,2.40316
17,18,0.34752,1.10771,1.40178,0.09653,12.7868,1.86482
17,18,0.20106,1.06177,1.31164,-0.23234,14.24614,2.96124
17,18,0.00096,1.02583,1.15165,0.20478,14.71587,2.79877
17,18,0.06005,1.11057,1.14912,-0.01738,16.18684,2.41847
17,18,-0.02558,1.05355,1.15168,-0.11336,13.1912,1.93202
17,18,0.0699,1.05261,1.2941,0.0594,11.02797,2.92549
17,18,0.09392,0.91528,1.12578,-0.09599,7.82017,3.31358
17,18,0.0164,1.09132,1.33111,0.00055,9.89791,3.02777
17,18,-0.04497,0.93191,0.88476,-0.0495,10.74641,2.38147
17,18,0.37208,1.08483,1.0062,-0.0055,17.46054,2.76862
17,18,-0.0456,1.02695,1.26721,0.05061,15.60927,2.14923
17,18,0.17398,1.07358,1.39949,-0.09414,10.89503,2.82923
17,18,0.05549,1.12021,1.23839,-0.0349,14.92276,1.03511
